OBJECTID,Shape_Length,bearing,bearing_corrected,x_coord,y_coord
427,2050.743157,268.1750547,88.17505471,-559119.3946,1457475.076
428,2257.806747,269.3717075,89.37170749,-557877.6086,1455631.4
429,3083.994498,94.10217879,94.10217879,-564860.9986,1450263.878
430,2589.640253,98.02667183,98.02667183,-563690.6766,1448786.187
431,2389.903766,97.38368474,97.38368474,-563078.4155,1448234.617
432,2181.527163,101.8179669,101.8179669,-562605.6027,1447779.235
433,2558.259468,94.69295136,94.69295136,-564455.7688,1449537.361
434,2824.106063,95.0702924,95.0702924,-564721.9518,1450139.251
435,4989.723515,267.655096,87.65509595,-556265.1871,1451504.861
436,2055.648973,265.4725542,85.47255425,-556498.9839,1451178.388
437,1707.31148,266.0018983,86.00189831,-559602.0437,1451268.12
438,1608.900337,266.7622753,86.76227528,-555812.85,1449679.887
439,1592.961395,270.2214201,90.22142012,-556866.6082,1449944.933
440,1801.523153,87.96082012,87.96082012,-559746.3098,1449682.966
441,3493.278463,267.4507613,87.45076125,-556538.7976,1450821.504
442,2414.105741,266.433969,86.43396896,-558756.3204,1451090.43
443,3604.563529,87.30060301,87.30060301,-561584.3645,1451735.379
444,2947.449835,86.6198502,86.6198502,-559809.8752,1449247.71
445,2226.84042,87.44171488,87.44171488,-559114.2288,1448345.113
446,2495.055275,86.46433627,86.46433627,-559365.3536,1448973.952
447,1764.30391,268.8595194,88.8595194,-555817.6597,1450359.314
448,1809.209674,268.0385264,88.03852636,-556765.4158,1450181.762
449,2402.633711,268.8775777,88.87757768,-555464.6975,1450691.913
450,2660.353988,271.214951,91.214951,-558716.4398,1454407.447
451,5969.642787,28.07817247,28.07817247,-547046.8767,1432734.357
452,3960.345563,27.27602322,27.27602322,-546104.463,1431742.512
453,4788.175961,25.1722518,25.1722518,-545811.7821,1431781.656
454,4263.597795,27.12463691,27.12463691,-545508.0604,1431716.587
455,3638.430373,29.41393799,29.41393799,-546479.7824,1431839.755
456,6858.773023,27.22659861,27.22659861,-546849.481,1432441.392
457,4613.348325,28.05893835,28.05893835,-547050.9584,1432967.628
458,1270.249411,27.68544434,27.68544434,-544266.0737,1437059.948
459,2063.102038,34.05342648,34.05342648,-543726.4809,1437479.464
460,2086.037456,55.82211013,55.82211013,-544092.767,1438483.305
461,2317.271567,27.51365597,27.51365597,-546162.1427,1431462.878
462,3484.7961,217.9049953,37.90499528,-545733.3993,1425984.197
463,3052.094188,219.6566262,39.65662619,-546421.8511,1425560.252
464,2144.119135,223.7181253,43.71812528,-547525.9178,1425121.662
465,2493.684781,219.2419139,39.24191391,-547330.7223,1424896.318
466,1579.63417,224.7232124,44.72321236,-547907.1872,1425351.203
467,672.1514336,40.980224,40.980224,-531822.5269,1416235.276
468,1527.867732,40.25238897,40.25238897,-532654.913,1416374.414
469,3311.620421,218.3111608,38.31116075,-531860.0415,1416942.699
470,3745.225024,220.6922525,40.69225254,-532745.9157,1416693.694
471,3358.663762,40.01285154,40.01285154,-534630.2507,1416757.76
472,1813.916411,217.3771646,37.37716459,-534190.6111,1417332.662
474,3176.991461,219.8562982,39.85629821,-532973.0158,1418027.752
475,3760.553134,40.13405831,40.13405831,-535076.9136,1417616.141
476,3272.903757,36.68622193,36.68622193,-538038.1215,1415721.335
477,2136.720988,34.07257933,34.07257933,-539021.1224,1415085.344
478,2813.843648,217.1707385,37.17073854,-538519.2584,1417461.008
479,2541.258005,35.35382653,35.35382653,-539391.8141,1416733.093
480,2791.693307,35.02823914,35.02823914,-539670.0898,1415721.464
481,796.7022123,34.29740145,34.29740145,-539491.5103,1414642.449
482,1984.605681,36.82242075,36.82242075,-535579.987,1417392.474
483,1192.148175,73.30962975,73.30962975,-540328.6499,1406103.137
484,1212.670167,76.19489673,76.19489673,-540347.5785,1406324.756
485,2244.223527,69.14067588,69.14067588,-541025.4097,1407427.388
486,1634.523869,70.40383617,70.40383617,-541036.2444,1407709.668
487,1514.046382,70.22735261,70.22735261,-540534.9799,1408527.386
488,4072.244213,42.16470099,42.16470099,-545024.3487,1406877.71
489,1592.368382,43.82099125,43.82099125,-544826.5409,1407202.729
490,1781.325907,46.73983408,46.73983408,-543085.5834,1406529.009
491,3146.831437,44.2666807,44.2666807,-544422.1889,1406631.103
492,5205.625566,55.56802173,55.56802173,-566666.3325,1412665.19
493,2582.889589,51.25534779,51.25534779,-567761.4435,1409309.263
494,7149.915144,104.8972889,104.8972889,-580036.2952,1408945.441
495,1735.359227,108.8060671,108.8060671,-578094.1896,1409503.342
496,3917.455467,102.1534514,102.1534514,-575382.8645,1409601.959
497,5741.605531,280.1309219,100.1309219,-569808.2719,1409020.871
498,3311.608615,102.7178285,102.7178285,-575554.8062,1408588.626
499,5531.846163,100.348509,100.348509,-575725.2061,1408825.819
500,3762.558722,101.8273965,101.8273965,-578257.5235,1406506.697
501,3357.669148,102.0715326,102.0715326,-578194.7851,1406399.656
502,2296.387563,283.1157103,103.1157103,-574068.014,1407900.003
503,4077.836665,282.2790393,102.2790393,-574197.0024,1407248.016
504,3543.38699,101.707841,101.707841,-578285.1455,1406745.403
505,3294.335346,102.7871651,102.7871651,-578251.4423,1407103.975
506,5603.9542,102.7042409,102.7042409,-574572.6189,1410549.06
507,6027.847108,100.4878,100.4878,-575067.0315,1410191.246
508,5705.869587,280.4741782,100.4741782,-569555.4341,1409880.152
509,3076.725758,103.5592608,103.5592608,-574838.2184,1410732.393
510,2990.970313,100.8332742,100.8332742,-575355.2853,1409562.756
511,5395.014302,99.66569835,99.66569835,-575345.7782,1409221.784
512,4025.545895,279.8700621,99.87006206,-569625.5812,1409592.761
513,3495.086716,279.9500681,99.95006813,-570467.4315,1409483.579
514,2275.986575,101.8647292,101.8647292,-576214.2228,1407590.144
515,1669.228718,101.9879861,101.9879861,-576230.2393,1407296.087
516,2211.595773,101.7538069,101.7538069,-576213.4519,1407439.293
517,2363.45713,102.5084266,102.5084266,-576179.4918,1407719.046
518,3813.253632,283.0564734,103.0564734,-574105.2237,1405643.138
519,3070.746681,282.4242503,102.4242503,-574956.2659,1405544.305
520,2500.906136,282.4352962,102.4352962,-575063.4582,1405357.904
521,2158.14547,282.4807405,102.4807405,-575280.9123,1404532.159
522,1816.37926,283.4556155,103.4556155,-575362.2589,1404907.044
523,2113.231613,281.9683789,101.9683789,-575079.7658,1405160.156
524,4046.970536,281.6160053,101.6160053,-573971.8569,1406199.189
525,2998.120479,282.1814574,102.1814574,-574817.0339,1406069.947
526,2890.724034,280.8126081,100.8126081,-574793.6001,1405871.706
527,3566.302692,281.6588143,101.6588143,-574786.6385,1406868.709
528,3348.392966,102.7469344,102.7469344,-578382.4435,1407057.727
529,1566.758649,281.7623237,101.7623237,-575603.0306,1405040.339
530,1773.111142,282.6210889,102.6210889,-575396.2041,1405104.408
531,1566.699681,283.5340066,103.5340066,-575630.9209,1404824.181
532,3513.998451,281.6499826,101.6499826,-574774.1131,1406619.256
533,3621.946927,56.81104238,56.81104238,-579568.4341,1398480.448
534,2709.699422,55.2533042,55.2533042,-577372.1631,1398724.035
535,2685.052072,55.35108363,55.35108363,-577211.7842,1398547.468
536,5380.034505,56.29524512,56.29524512,-580719.5224,1398651.324
537,2500.451068,60.43184752,60.43184752,-579973.1286,1399300.864
538,4072.012579,56.89805084,56.89805084,-580553.7047,1398862.231
539,1960.172609,57.47062891,57.47062891,-579868.3363,1399539.463
540,2107.03958,50.59281078,50.59281078,-566590.8538,1444981.536
541,1577.651965,46.50201008,46.50201008,-565981.3361,1444844.798
542,2766.104473,82.24232509,82.24232509,-580172.5451,1437397.26
543,2543.291489,85.03730927,85.03730927,-580031.1563,1436725.647
544,2621.131484,265.8446862,85.8446862,-577767.1364,1439245.395
545,1996.558312,87.17840842,87.17840842,-580012.9985,1436346.84
546,4010.838689,78.63679827,78.63679827,-578364.7568,1442330.024
547,1563.080432,255.6081552,75.60815523,-573300.6789,1443121.448
548,1244.902798,261.5354095,81.5354095,-578973.5973,1446760.38
549,2826.007958,260.8813958,80.88139583,-579139.3294,1447903.824
550,1163.45761,76.95764847,76.95764847,-572998.1643,1443217.954
551,3750.037555,78.54609227,78.54609227,-578433.4907,1441854.797
552,3757.532152,259.3941844,79.39418435,-566772.3775,1444038.649
553,2513.366299,73.33367075,73.33367075,-570170.6127,1449027.933
554,1092.391627,74.67198904,74.67198904,-569457.5366,1448008.638
555,1519.900285,72.76789694,72.76789694,-569822.3184,1448362.435
556,1370.843819,251.6397632,71.63976324,-568598.9418,1451588.536
557,2590.748911,58.15423896,58.15423896,-578612.8838,1459114.849
558,2802.9726,66.23909546,66.23909546,-578489.0773,1462728.793
559,2169.007713,64.31020432,64.31020432,-579077.8329,1463393.776
560,2463.62861,65.27925761,65.27925761,-576037.3563,1465315.112
561,1409.955779,78.48392908,78.48392908,-564148.6292,1472107.835
562,1970.648468,263.5253332,83.52533323,-561548.1775,1473065.313
563,1479.233602,75.85352545,75.85352545,-564066.7909,1471722.733
564,1470.869252,78.95506712,78.95506712,-562945.894,1472707.747
565,2370.356143,69.91173337,69.91173337,-580557.2324,1465637.319
566,1242.378716,67.44731452,67.44731452,-580347.993,1465164.774
567,2488.075528,71.89347607,71.89347607,-580179.5041,1464843.019
568,2357.329376,69.79762998,69.79762998,-579620.1718,1463771.863
569,3260.345975,55.47143812,55.47143812,-576010.8905,1401524.179
570,2819.033508,53.03348924,53.03348924,-576139.5791,1402395.707
571,4145.83717,233.8579697,53.85796971,-570988.0529,1400119.91
572,2597.413611,233.0488598,53.04885983,-573026.129,1400383.518
573,2549.886536,286.0790274,106.0790274,-559943.0604,1310094.299
574,13372.84181,108.8788231,108.8788231,-566227.6886,1312954.933
575,7934.15689,288.9679407,108.9679407,-553634.4932,1311708.259
576,13013.98853,290.1029108,110.1029108,-553924.6056,1313546.782
577,2290.446132,112.874095,112.874095,-564627.4398,1315984.532
578,9242.853,111.7701803,111.7701803,-562452.6657,1313262.854
579,9569.079834,289.0068447,109.0068447,-552823.576,1313968.831
580,2810.907953,289.9138032,109.9138032,-555911.1566,1315478.553
581,2304.322747,109.8143056,109.8143056,-568549.9862,1320751.487
582,2188.962561,112.4600497,112.4600497,-568527.7091,1320622.341
583,2316.901681,292.1082308,112.1082308,-565985.2747,1322087.878
584,2323.357155,292.7219198,112.7219198,-566078.558,1321867.756
585,4381.96741,107.3883971,107.3883971,-567303.2768,1326080.419
586,3146.756565,106.422456,106.422456,-567059.3038,1325334.133
587,3924.63267,108.1581595,108.1581595,-567030.3114,1324671.119
588,2677.020638,284.4957436,104.4957436,-562958.0991,1328624.856
589,3052.725055,285.7371696,105.7371696,-563453.4538,1328479.787
590,2724.103897,283.8498964,103.8498964,-563485.5724,1327700.225
591,3784.290684,104.377965,104.377965,-567000.8051,1329715.262
592,4174.248527,100.866101,100.866101,-567259.0816,1331873.675
593,1985.605755,101.8358324,101.8358324,-567363.36,1333463.654
594,1859.610476,99.05082691,99.05082691,-567485.111,1334867.901
595,2191.153778,280.9027989,100.9027989,-565423.663,1334134.876
596,2147.78958,280.539224,100.539224,-565436.8538,1333848.054
597,1729.838596,102.826001,102.826001,-567552.3742,1333169.812
598,1182.699197,97.13186704,97.13186704,-567413.1685,1336793.064
599,1193.424792,98.29707589,98.29707589,-567265.3501,1336247.318
600,1378.265147,97.59714926,97.59714926,-567851.835,1337383.276
601,3282.269698,273.886445,93.88644496,-566667.5457,1344329.039
602,2751.600005,273.3879763,93.38797633,-566921.9183,1344104.98
603,2798.760472,276.358409,96.35840899,-566621.1716,1342994.33
604,2435.946815,277.8910571,97.89105714,-566708.4931,1342291.277
605,2022.258115,274.8739792,94.87397923,-566934.8274,1342084.059
606,2095.726213,274.6929534,94.6929534,-566903.1713,1346100.918
607,2032.253225,271.643022,91.64302204,-566998.7152,1347031.059
608,2729.241766,88.8894439,88.8894439,-573615.4173,1347302.781
609,1781.811072,84.01261857,84.01261857,-569643.6961,1350698.974
610,650.2227013,348.7196633,168.7196633,-570511.6267,1348917.205
611,762.5063691,347.6547308,167.6547308,-570680.0139,1348961.133
612,987.0149627,348.9093383,168.9093383,-571075.476,1349075.998
613,977.2420905,349.6658976,169.6658976,-571405.9317,1349078.068
614,1180.227311,270.6046129,90.60461286,-570192.4597,1348460.588
615,502.0953524,349.3071821,169.3071821,-571474.2541,1347954.116
616,504.6229855,345.9869462,165.9869462,-572004.5024,1347975.087
617,1252.96636,270.8855738,90.88557377,-570888.5936,1347498.444
618,910.6093066,288.8083988,108.8083988,-570356.3983,1349464.558
619,2291.0475,77.6474801,77.6474801,-570497.1827,1349391.482
620,2131.679673,277.2598091,97.25980906,-567136.2831,1348084.569
621,2048.073403,274.6049541,94.60495409,-567138.2301,1347683.502
622,2004.35,274.6075305,94.60753051,-567108.4279,1347525.799
623,1159.75751,92.59457162,92.59457162,-567988.6902,1345483.056
624,2185.711103,274.3386405,94.33864047,-566500.7688,1343836.054
625,1685.754855,278.0442049,98.04420494,-566994.2477,1342671.821
626,1270.217636,97.16565281,97.16565281,-568470.7928,1341593.787
627,2347.024292,94.05552481,94.05552481,-569806.773,1351249.188
628,4155.74842,282.0399108,102.0399108,-562650.0602,1351206.234
629,2014.095045,99.35136778,99.35136778,-569804.7174,1352578.085
630,2752.229869,100.4902427,100.4902427,-569767.1172,1352048.106
631,950.3176191,75.68696559,75.68696559,-570153.7825,1349878.879
632,812.9596048,161.2882665,161.2882665,-569094.0395,1350214.84
633,2100.986112,282.6453452,102.6453452,-563349.9462,1350910.743
634,1917.778947,96.09265078,96.09265078,-567835.5037,1350557.331
635,5731.025149,94.96584174,94.96584174,-566423.2267,1351607.316
636,4956.017277,274.6485604,94.64856042,-560501.4532,1352127.589
637,3978.417996,274.8367296,94.83672961,-560482.6103,1351864.088
638,2536.661679,276.7488852,96.74888524,-560573.6987,1352350.278
639,3463.987133,95.15659295,95.15659295,-564333.5896,1352284.478
640,4623.335598,94.12191619,94.12191619,-565111.1598,1351747.198
641,5432.912224,102.8382653,102.8382653,-571022.9551,1357614.652
642,2333.15522,97.22794413,97.22794413,-569820.7821,1352938.382
643,2711.32309,292.01164,112.01164,-551788.0153,1306724.971
644,198.4913486,58.7594548,58.7594548,-494535.5546,1500822.324
645,288.2337602,53.52999205,53.52999205,-494575.7071,1500947.099
646,427.1357572,50.11251365,50.11251365,-494666.9754,1501100.076
647,445.4689912,46.2713667,46.2713667,-494701.893,1501298.468
648,883.5004505,58.3808551,58.3808551,-494834.602,1501835.018
649,1675.210354,54.09530231,54.09530231,-494795.5458,1502230.98
650,1255.126058,53.73391935,53.73391935,-494967.6947,1502512.993
651,1937.796734,51.14199837,51.14199837,-495275.1564,1502975.104
652,1779.209502,52.88985225,52.88985225,-495668.9529,1503384.317
653,1795.812414,57.23813569,57.23813569,-495656.6193,1503129.287
654,1528.647311,60.87515039,60.87515039,-496140.6426,1503381.837
655,2058.113784,64.48268077,64.48268077,-493106.9185,1504011.385
656,2898.735786,59.39412499,59.39412499,-496710.617,1504289.655
657,2801.036735,60.77005588,60.77005588,-497024.7662,1504670.981
658,2689.19636,236.1672483,56.16724827,-495224.8081,1505289.631
659,1256.495511,236.817967,56.81796698,-495336.079,1505899.553
660,1445.703147,56.22802538,56.22802538,-496436.7197,1506932.445
661,2330.846473,55.73095275,55.73095275,-498126.7584,1510201.627
662,1952.862411,54.51811712,54.51811712,-496747.5851,1509055.035
663,1089.366042,54.99856767,54.99856767,-497407.2158,1509551.033
664,1239.715646,54.32841481,54.32841481,-497806.6857,1509713.381
665,2549.582754,240.0941579,60.09415792,-483575.473,1666602.161
666,2005.716273,57.13062999,57.13062999,-488778.1535,1666648.767
667,2565.523786,58.86555905,58.86555905,-487363.3285,1666359.03
668,3329.122774,236.4562962,56.45629619,-491851.2091,1672116.645
669,2864.551148,236.7216415,56.7216415,-490323.0482,1671548.724
670,2674.318571,239.2480379,59.24803792,-493631.6511,1670225.394
671,2329.143283,239.0586469,59.05864688,-494031.2923,1670459.11
672,4977.724912,60.28208084,60.28208084,-493371.062,1669582.208
673,2941.805319,58.90750566,58.90750566,-492847.2288,1668942.105
674,2097.448401,53.14390777,53.14390777,-490219.926,1668132.759
675,2175.573716,53.50702452,53.50702452,-489872.7452,1667850.929
676,1949.983087,55.09395151,55.09395151,-490204.6804,1668575.889
677,2147.598161,54.13054807,54.13054807,-490418.933,1668956.387
678,5554.917839,59.96698836,59.96698836,-493755.4576,1670401.532
679,4113.993275,59.01353629,59.01353629,-493522.9617,1669654.903
680,2958.268102,57.08082989,57.08082989,-499977.5616,1671425.217
681,3604.405706,55.95497673,55.95497673,-497255.2733,1673310.087
682,4101.855178,57.16654611,57.16654611,-496525.6669,1672858.178
683,2855.662502,57.66126651,57.66126651,-495242.8065,1673039.177
684,3749.356406,58.06245973,58.06245973,-495858.3705,1672235.784
685,2692.373614,235.4575893,55.45758931,-496114.1631,1673883.683
686,3428.585574,234.5127354,54.51273541,-499302.0857,1674771.12
687,3186.475865,235.7236772,55.72367716,-500032.9769,1673854.883
688,3907.233503,59.02698199,59.02698199,-503172.6358,1672391.452
689,3461.422638,60.2695391,60.2695391,-501770.5512,1671949.714
690,2655.726537,236.9879842,56.98798423,-502529.8353,1675231.166
691,3117.866899,235.2650269,55.26502691,-503463.5449,1673829.616
692,4034.350349,50.78813332,50.78813332,-507621.2783,1674173.436
693,3090.830947,58.44944769,58.44944769,-505003.397,1673143.263
694,2849.188145,58.20913764,58.20913764,-503866.5692,1674482.417
695,3738.95637,57.80422385,57.80422385,-504432.6277,1672624.269
696,3247.387502,59.22049334,59.22049334,-521363.0916,1676834.148
697,3209.472492,61.94163627,61.94163627,-517369.8778,1675932.418
698,2579.544743,233.8994135,53.89941353,-511300.7307,1676829.431
699,6524.954253,57.38261794,57.38261794,-512556.7024,1675546.56
700,5017.331708,55.6383095,55.6383095,-511897.6017,1676398.339
701,2417.6398,60.95556136,60.95556136,-516573.4699,1677208.866
702,2812.894037,56.68420436,56.68420436,-509511.1805,1674016.161
703,3683.178947,55.61242096,55.61242096,-511401.0827,1674629.242
704,2058.820138,57.7439784,57.7439784,-503075.3807,1675659.2
705,4160.608419,236.4034709,56.40347093,-461754.7545,1659390.963
706,4637.460777,232.6137257,52.61372574,-458544.1642,1656878.049
707,3086.481966,223.0866342,43.08663416,-457205.0187,1658079.553
708,1998.865199,230.6293517,50.62935165,-456455.2498,1658202.273
709,4983.952439,233.4265701,53.42657009,-458783.1803,1663268.583
710,1568.382357,231.537566,51.53756597,-457869.6064,1661527.487
711,2739.13032,236.2742198,56.27421977,-459214.5734,1664406.486
712,2785.526529,236.9023915,56.90239149,-457910.6915,1649688.531
713,3519.569663,237.0963706,57.09637065,-456784.3987,1648598.205
714,3928.526857,226.0089358,46.00893579,-458046.3926,1648502.384
715,931.751848,41.71042651,41.71042651,-460814.7496,1646945.97
716,1176.79127,41.86080824,41.86080824,-460355.3196,1646553.821
717,2895.222933,240.8283543,60.82835426,-455219.2853,1646002.719
718,5892.097668,225.1696628,45.16966282,-443346.2625,1599890.418
719,5391.156192,218.2034087,38.20340874,-447803.5569,1595131.123
720,5664.431267,223.1750532,43.17505324,-444624.3157,1600133.869
721,2493.236593,359.7232105,179.7232105,-393760.782,1533367.685
722,2420.296731,4.97701497,4.97701497,-394286.3898,1533171.761
723,2786.57938,5.016652551,5.016652551,-395850.5075,1532667.85
724,2743.879666,3.0570613,3.0570613,-396089.1274,1532498.028
725,2777.752501,5.033521292,5.033521292,-398433.7007,1531551.685
726,2646.01787,2.988224393,2.988224393,-395319.2656,1532736.648
727,2540.93332,3.523988409,3.523988409,-394966.4747,1533057.534
728,2098.178927,4.084782908,4.084782908,-394772.3926,1533031.861
729,2261.386063,1.295640485,1.295640485,-393647.3417,1533280.844
730,2204.923269,4.104247052,4.104247052,-392922.3175,1533643.635
731,2230.172866,3.59788368,3.59788368,-391984.2398,1533989.424
732,3543.918519,104.9476408,104.9476408,-410666.9299,1498777.732
733,3276.275618,105.0447217,105.0447217,-409738.083,1499181.985
734,2630.987952,105.4743843,105.4743843,-406257.4162,1500052.178
735,4600.502499,286.0629075,106.0629075,-399904.091,1488352.168
736,3518.180702,284.9150204,104.9150204,-399600.6771,1487753.284
737,3420.795177,283.3633248,103.3633248,-399634.8941,1487438.586
738,7560.41581,286.6283692,106.6283692,-397460.9777,1484039.923
739,6056.814967,285.9565809,105.9565809,-398050.8468,1484780.728
740,5468.227693,284.6606109,104.6606109,-398435.7991,1485418.432
741,5031.139148,284.0043072,104.0043072,-398739.5128,1485812.442
742,4844.041673,103.8103163,103.8103163,-403713.059,1486525.197
743,4012.161069,104.3121301,104.3121301,-403386.5198,1486910.427
744,3523.994704,104.1439839,104.1439839,-403113.1689,1487278.507
745,3810.025952,284.276784,104.276784,-400661.7477,1489041.733
746,4175.377968,283.7299511,103.7299511,-400849.5345,1489403.41
747,2679.118741,283.1157074,103.1157074,-401080.6601,1491178.777
748,3347.637011,283.9802468,103.9802468,-400834.8884,1489950.626
749,4487.764223,284.7202428,104.7202428,-400285.3175,1491962.986
750,4285.20423,283.2419948,103.2419948,-400124.6816,1491662.762
751,3756.873377,284.9071848,104.9071848,-400360.3038,1492717.859
752,2752.058551,283.8937409,103.8937409,-400339.962,1492024.375
753,3584.225425,283.3126449,103.3126449,-400537.1703,1492557.779
754,1724.524984,104.6166827,104.6166827,-403656.102,1493446.095
755,1843.247691,102.2221308,102.2221308,-403393.2433,1494108.124
756,993.3766019,103.1393952,103.1393952,-403190.5534,1494439.523
757,2530.59778,283.7107741,103.7107741,-402960.4985,1507787.399
758,2230.789383,285.6373315,105.6373315,-402923.3693,1507442.595
759,1618.385983,286.2721545,106.2721545,-403357.5702,1507331.122
760,2775.842186,284.3363852,104.3363852,-403147.7714,1508060.75
761,2386.552996,283.9143066,103.9143066,-403459.7502,1508357.119
762,2229.591357,283.7594553,103.7594553,-403691.3897,1508573.556
763,2700.111874,281.6603102,101.6603102,-403737.0838,1508864.722
764,2534.98816,283.2734981,103.2734981,-404359.928,1509358.578
765,5174.941738,102.1881436,102.1881436,-406483.2682,1513147.397
766,4084.576145,102.1306295,102.1306295,-406084.5692,1513310.752
767,1971.944079,99.82071396,99.82071396,-408896.918,1512184.095
768,2441.326454,99.97223097,99.97223097,-408725.1048,1511441.384
769,2372.200932,101.033143,101.033143,-408428.0359,1511149.561
770,2202.026582,101.4674114,101.4674114,-409250.9577,1512384.848
771,4918.062621,100.6961131,100.6961131,-406892.3446,1513650.887
772,3620.616749,100.9274957,100.9274957,-406513.2388,1513975.862
773,2199.744967,101.1780491,101.1780491,-406310.4204,1514401.821
774,2017.118255,97.8077307,97.8077307,-406357.2605,1514778.502
775,5279.3481,102.0716973,102.0716973,-405677.9012,1512318.589
776,4674.411904,102.3425323,102.3425323,-405702.1846,1512699.997
777,3647.887516,104.0404209,104.0404209,-404727.5876,1511842.679
778,3113.965235,103.962002,103.962002,-404072.2925,1511322.628
779,2800.893068,285.9555612,105.9555612,-401159.492,1505742.944
780,1653.987809,283.6164526,103.6164526,-402570.9433,1506464.964
781,6033.340864,22.5169861,22.5169861,58240.1887,1553091.545
782,4608.805372,20.21476275,20.21476275,51343.4063,1549591.598
783,4999.495446,21.14730791,21.14730791,50556.0291,1549428.735
784,4426.788022,23.20805177,23.20805177,53297.2459,1550563.25
785,4731.077162,21.38506941,21.38506941,47095.9548,1548033.331
786,21872.86954,244.730292,64.73029201,10239.3771,1527051.21
787,12667.1627,245.0848138,65.08481375,9847.4087,1529547.46
788,10455.00472,244.2190714,64.2190714,8806.7949,1530304.945
789,5962.705439,243.902219,63.90221898,10332.0109,1529153.4
790,3455.855442,64.12102253,64.12102253,-4285.2005,1523963.034
791,6960.26684,242.1223271,62.12232707,10464.8975,1528210.648
792,5179.116155,244.2289846,64.2289846,9884.2113,1527951.723
793,9457.553656,244.0963892,64.09638917,10211.4615,1526472.301
794,9078.891188,243.4024903,63.40249027,9501.2345,1525679.843
795,8690.17581,240.6686071,60.66860712,8389.3156,1522786.449
796,2440.637965,241.1127507,61.1127507,8434.2733,1523979.344
797,6849.557602,65.66881384,65.66881384,-6084.7631,1520802.038
798,3455.584276,62.51621748,62.51621748,-3388.033,1521976.113
799,1832.99563,66.79110996,66.79110996,-1512.6697,1523107.27
800,6933.667309,64.99803354,64.99803354,-6029.4546,1522847.665
801,20877.42411,63.05190899,63.05190899,-10584.4013,1519208.601
802,8957.690282,61.30056919,61.30056919,-9182.8712,1517717.678
803,12524.53091,243.0253259,63.02532587,7576.4177,1520100.959
804,5681.522813,243.2557668,63.25576684,7364.9074,1520644.895
805,17296.92895,241.1699668,61.16996684,7889.2396,1512258.088
806,7318.170466,62.24877942,62.24877942,-11045.1655,1508517.922
807,10891.17165,60.45848973,60.45848973,-6901.7385,1511986.408
808,8984.319118,61.8618169,61.8618169,-7337.9328,1512110.408
809,12291.3081,60.99197637,60.99197637,-6499.524,1514144.9
810,7551.341323,59.99869773,59.99869773,1015.2076,1516573.4
811,10107.22395,61.8961009,61.8961009,-8793.4121,1513490.923
812,6487.751925,241.4483454,61.44834536,7589.6959,1518642.5
813,6262.368296,242.8039394,62.80393942,7803.82,1519239.026
814,8639.848712,240.975297,60.97529695,-57.0858,1515029.992
815,8998.072409,218.9641358,38.96413583,7443.4265,1511131.794
816,6250.838893,217.2676122,37.26761218,5863.9476,1512048.512
817,5060.176855,216.2010141,36.20101407,3446.3735,1511162.218
818,4126.096067,215.3307618,35.33076179,1567.769,1510624.347
819,7591.244992,64.76552734,64.76552734,-7390.2091,1504510.936
820,9868.420915,235.7194837,55.71948372,5272.3879,1495326.758
821,7334.601529,58.23754372,58.23754372,-2123.1534,1494243.643
822,4967.690392,61.37173606,61.37173606,-5002.119,1493597.559
823,14235.89904,59.61098466,59.61098466,-5632.2586,1496524.619
824,3380.27887,61.02491981,61.02491981,-7175.4577,1499578.763
825,12166.99767,238.5497086,58.54970864,5346.934,1497421.107
826,5667.076829,22.17475721,22.17475721,-12094.98,1507225.44
827,2463.845826,18.15816053,18.15816053,-5518.2961,1506344.896
828,5959.8972,42.19371729,42.19371729,-70809.6815,1527557.131
829,5603.229162,43.72163861,43.72163861,-69024.9131,1528027.028
830,3815.553356,41.63312195,41.63312195,-68379.5966,1528608.676
831,4193.12952,43.38476832,43.38476832,-66366.6962,1527788.146
832,6749.173075,223.8085519,43.80855186,-58909.5565,1528519.279
833,3945.704582,32.68805438,32.68805438,-65200.0544,1527279.467
834,5334.213105,41.98689258,41.98689258,-61103.7264,1528369.292
835,4590.890764,37.49206374,37.49206374,-58739.9301,1529203.004
836,4373.266186,30.59360113,30.59360113,-57161.7016,1529437.805
837,5455.941257,34.38156536,34.38156536,-53697.6419,1529560.491
838,5017.197872,39.34650621,39.34650621,-51095.2311,1529594.082
839,4682.174756,30.30907116,30.30907116,-47565.3283,1530135.515
840,4328.175727,35.34615062,35.34615062,-46058.4299,1530482.496
841,3508.650324,210.3378436,30.33784364,-38344.4751,1530343.215
842,3183.573394,220.1352322,40.1352322,-43076.0825,1529481.667
843,4207.01622,212.6284546,32.62845459,-53089.4625,1528670.94
844,3803.440894,42.36183627,42.36183627,-52618.2557,1528927.286
845,6366.333062,218.3635509,38.36355087,-28773.1275,1532233.362
846,5272.477051,211.951968,31.95196798,-32299.8854,1531381.115
847,3837.214263,215.7657901,35.76579009,-33816.9547,1530696.386
848,4827.575698,31.58918845,31.58918845,-39216.8301,1530986.558
849,4214.557052,32.78654875,32.78654875,-37722.4446,1531027.81
850,2627.299038,30.47975021,30.47975021,-37098.6743,1530294.402
851,4789.431356,31.48269206,31.48269206,-36559.2154,1531359.468
852,4945.132733,218.5835292,38.58352924,-28382.0834,1532133.46
853,3316.515048,217.5981942,37.59819419,-27507.9217,1532438.052
